order_id,date,store,product,quantity,sales
9545,17/01/2023,Astoria,Brewed Chai tea,1,2.5
9546,17/01/2023,Astoria,Biscotti,1,3.5
9547,17/01/2023,Astoria,Brewed Black tea,2,5
9548,17/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
9549,17/01/2023,Lower Manhattan,Drip coffee,1,3
9550,17/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
9551,17/01/2023,Lower Manhattan,Premium brewed coffee,2,4.9
9552,17/01/2023,Lower Manhattan,Biscotti,1,3.5
9553,17/01/2023,Hell's Kitchen,Hot chocolate,1,4.5
9554,17/01/2023,Hell's Kitchen,Brewed Chai tea,1,3
9555,17/01/2023,Astoria,Organic brewed coffee,2,7
9556,17/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
9557,17/01/2023,Astoria,Organic brewed coffee,1,2.2
9558,17/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
9559,17/01/2023,Hell's Kitchen,Premium Beans,1,45
9560,17/01/2023,Astoria,Brewed Black tea,1,2.5
9561,17/01/2023,Astoria,Brewed Green tea,2,5
9562,17/01/2023,Astoria,Espresso Beans,1,20.45
9563,17/01/2023,Lower Manhattan,Barista Espresso,2,6
9564,17/01/2023,Lower Manhattan,Herbal tea,1,8.95
9565,17/01/2023,Astoria,Brewed Black tea,2,5
9566,17/01/2023,Astoria,Scone,1,4.5
9567,17/01/2023,Astoria,Brewed herbal tea,1,2.5
9568,17/01/2023,Lower Manhattan,Premium brewed coffee,2,4.9
9569,17/01/2023,Astoria,Brewed Chai tea,2,5.1
9570,17/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4.4
9571,17/01/2023,Hell's Kitchen,Organic Beans,1,22.5
9572,17/01/2023,Astoria,Drip coffee,2,6
9573,17/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
9574,17/01/2023,Hell's Kitchen,Brewed Black tea,2,5
9575,17/01/2023,Lower Manhattan,Gourmet brewed coffee,1,3
9576,17/01/2023,Astoria,Brewed herbal tea,2,5
9577,17/01/2023,Astoria,Brewed Green tea,1,2.5
9578,17/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
9579,17/01/2023,Hell's Kitchen,Regular syrup,1,0.8
9580,17/01/2023,Astoria,Brewed Chai tea,2,6.2
9581,17/01/2023,Lower Manhattan,Brewed herbal tea,1,2.5
9582,17/01/2023,Lower Manhattan,Scone,1,4.5
9583,17/01/2023,Hell's Kitchen,Brewed Black tea,2,6
9584,17/01/2023,Astoria,Premium brewed coffee,2,4.9
9585,17/01/2023,Lower Manhattan,Drip coffee,1,2
9586,17/01/2023,Lower Manhattan,Barista Espresso,1,3.75
9587,17/01/2023,Lower Manhattan,Sugar free syrup,2,1.6
9588,17/01/2023,Lower Manhattan,Biscotti,1,3.5
9589,17/01/2023,Hell's Kitchen,Brewed Chai tea,2,5
9590,17/01/2023,Astoria,Brewed Black tea,1,2.5
9591,17/01/2023,Astoria,Gourmet brewed coffee,1,3
9592,17/01/2023,Astoria,Brewed Chai tea,1,2.5
9593,17/01/2023,Lower Manhattan,Brewed Chai tea,1,2.5
9594,17/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
9595,17/01/2023,Astoria,Drip coffee,2,4
9596,17/01/2023,Astoria,Clothing,1,28
9597,17/01/2023,Lower Manhattan,Brewed herbal tea,1,2.5
9598,17/01/2023,Lower Manhattan,Pastry,1,3.75
9599,17/01/2023,Astoria,Hot chocolate,2,7
9600,17/01/2023,Astoria,Biscotti,1,3.5
9601,17/01/2023,Lower Manhattan,Brewed Black tea,1,3
9602,17/01/2023,Lower Manhattan,Scone,1,3.25
9603,17/01/2023,Hell's Kitchen,Drip coffee,2,4
9604,17/01/2023,Astoria,Brewed Chai tea,1,2.55
9605,17/01/2023,Lower Manhattan,Barista Espresso,2,6
9606,17/01/2023,Lower Manhattan,Sugar free syrup,2,1.6
9607,17/01/2023,Lower Manhattan,Gourmet brewed coffee,1,3.5
9608,17/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
9609,17/01/2023,Lower Manhattan,Organic brewed coffee,2,6
9610,17/01/2023,Lower Manhattan,Scone,1,3.75
9611,17/01/2023,Lower Manhattan,Hot chocolate,1,4.5
9612,17/01/2023,Astoria,Barista Espresso,2,8.5
9613,17/01/2023,Astoria,Sugar free syrup,2,1.6
9614,17/01/2023,Astoria,Brewed Black tea,1,3
9615,17/01/2023,Lower Manhattan,Brewed herbal tea,1,3
9616,17/01/2023,Lower Manhattan,Organic brewed coffee,1,3
9617,17/01/2023,Astoria,Brewed Chai tea,1,2.55
9618,17/01/2023,Lower Manhattan,Premium brewed coffee,1,3.75
9619,17/01/2023,Astoria,Premium brewed coffee,2,4.9
9620,17/01/2023,Lower Manhattan,Barista Espresso,1,3
9621,17/01/2023,Lower Manhattan,Brewed Green tea,1,3
9622,17/01/2023,Lower Manhattan,Gourmet brewed coffee,2,4.4
9623,17/01/2023,Astoria,Gourmet brewed coffee,2,6
9624,17/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9625,17/01/2023,Lower Manhattan,Regular syrup,2,1.6
9626,17/01/2023,Lower Manhattan,Biscotti,1,3.5
9627,17/01/2023,Hell's Kitchen,Barista Espresso,2,8.5
9628,17/01/2023,Hell's Kitchen,Sugar free syrup,2,1.6
9629,17/01/2023,Lower Manhattan,Drip coffee,2,4
9630,17/01/2023,Lower Manhattan,Scone,1,4.5
9631,17/01/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
9632,17/01/2023,Astoria,Gourmet brewed coffee,1,2
9633,17/01/2023,Astoria,Gourmet Beans,1,21
9634,17/01/2023,Lower Manhattan,Brewed herbal tea,2,6
9635,17/01/2023,Lower Manhattan,Barista Espresso,1,3.75
9636,17/01/2023,Lower Manhattan,Regular syrup,2,1.6
9637,17/01/2023,Lower Manhattan,Premium brewed coffee,2,4.9
9638,17/01/2023,Lower Manhattan,Brewed Chai tea,1,2.5
9639,17/01/2023,Astoria,Organic brewed coffee,2,4.4
9640,17/01/2023,Lower Manhattan,Brewed Chai tea,2,5
9641,17/01/2023,Lower Manhattan,Pastry,1,3.75
9642,17/01/2023,Astoria,Hot chocolate,2,7
9643,17/01/2023,Astoria,Housewares,1,12
9644,17/01/2023,Astoria,Drip coffee,2,5
9645,17/01/2023,Astoria,Barista Espresso,1,3.75
9646,17/01/2023,Astoria,Pastry,1,3.75
9647,17/01/2023,Astoria,Hot chocolate,2,9
9648,17/01/2023,Astoria,Scone,1,3.25
9649,17/01/2023,Hell's Kitchen,Drip coffee,1,2.5
9650,17/01/2023,Astoria,Brewed Chai tea,2,5
9651,17/01/2023,Astoria,Gourmet brewed coffee,1,2.5
9652,17/01/2023,Astoria,Brewed Black tea,2,5
9653,17/01/2023,Hell's Kitchen,Brewed Chai tea,1,3
9654,17/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
9655,17/01/2023,Astoria,Brewed Black tea,2,5
9656,17/01/2023,Lower Manhattan,Hot chocolate,2,7.5
9657,17/01/2023,Lower Manhattan,Brewed Chai tea,1,4
9658,17/01/2023,Lower Manhattan,Hot chocolate,1,4.75
9659,17/01/2023,Astoria,Drip coffee,1,2.5
9660,17/01/2023,Astoria,Gourmet brewed coffee,1,2.2
9661,17/01/2023,Astoria,Scone,1,4.5
9662,17/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
9663,17/01/2023,Astoria,Organic brewed coffee,2,4.4
9664,17/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3.5
9665,17/01/2023,Astoria,Gourmet brewed coffee,2,7
9666,17/01/2023,Astoria,Biscotti,1,3.5
9667,17/01/2023,Astoria,Clothing,1,28
9668,17/01/2023,Astoria,Organic brewed coffee,2,6
9669,17/01/2023,Astoria,Hot chocolate,2,9.5
9670,17/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
9671,17/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4
9672,17/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
9673,17/01/2023,Astoria,Brewed Black tea,1,3
9674,17/01/2023,Astoria,Brewed Black tea,2,6
9675,17/01/2023,Astoria,Brewed herbal tea,2,6
9676,17/01/2023,Hell's Kitchen,Brewed Chai tea,2,6
9677,18/01/2023,Lower Manhattan,Drip coffee,2,5
9678,18/01/2023,Lower Manhattan,Gourmet brewed coffee,3,10.5
9679,18/01/2023,Lower Manhattan,Drip coffee,2,5
9680,18/01/2023,Lower Manhattan,Drip coffee,2,4
9681,18/01/2023,Lower Manhattan,Brewed Chai tea,1,4
9682,18/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2.5
9683,18/01/2023,Lower Manhattan,Drip coffee,1,2.5
9684,18/01/2023,Lower Manhattan,Scone,1,3.75
9685,18/01/2023,Lower Manhattan,Brewed Green tea,2,6
9686,18/01/2023,Lower Manhattan,Scone,1,3.25
9687,18/01/2023,Lower Manhattan,Organic brewed coffee,2,7
9688,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3.5
9689,18/01/2023,Hell's Kitchen,Scone,1,3.25
9690,18/01/2023,Lower Manhattan,Organic brewed coffee,1,3
9691,18/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
9692,18/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
9693,18/01/2023,Hell's Kitchen,Sugar free syrup,1,0.8
9694,18/01/2023,Hell's Kitchen,Scone,1,4.5
9695,18/01/2023,Lower Manhattan,Hot chocolate,2,9.5
9696,18/01/2023,Lower Manhattan,Scone,1,3.25
9697,18/01/2023,Lower Manhattan,Brewed herbal tea,2,6
9698,18/01/2023,Lower Manhattan,Hot chocolate,1,3.5
9699,18/01/2023,Lower Manhattan,Brewed Black tea,1,3
9700,18/01/2023,Lower Manhattan,Gourmet brewed coffee,3,7.5
9701,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,6.2
9702,18/01/2023,Hell's Kitchen,Organic brewed coffee,1,2.2
9703,18/01/2023,Lower Manhattan,Hot chocolate,2,9
9704,18/01/2023,Lower Manhattan,Brewed Black tea,2,6
9705,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,8
9706,18/01/2023,Hell's Kitchen,Scone,1,3.75
9707,18/01/2023,Hell's Kitchen,Barista Espresso,1,4.25
9708,18/01/2023,Hell's Kitchen,Regular syrup,1,0.8
9709,18/01/2023,Lower Manhattan,Brewed Chai tea,2,8
9710,18/01/2023,Astoria,Brewed herbal tea,2,5
9711,18/01/2023,Hell's Kitchen,Hot chocolate,2,7
9712,18/01/2023,Astoria,Gourmet brewed coffee,1,2.2
9713,18/01/2023,Astoria,Barista Espresso,1,3.75
9714,18/01/2023,Astoria,Regular syrup,1,0.8
9715,18/01/2023,Hell's Kitchen,Barista Espresso,1,3
9716,18/01/2023,Hell's Kitchen,Regular syrup,2,1.6
9717,18/01/2023,Astoria,Hot chocolate,1,3.5
9718,18/01/2023,Lower Manhattan,Brewed Chai tea,2,6.2
9719,18/01/2023,Lower Manhattan,Gourmet brewed coffee,2,6
9720,18/01/2023,Astoria,Brewed herbal tea,1,3
9721,18/01/2023,Hell's Kitchen,Barista Espresso,1,2.1
9722,18/01/2023,Hell's Kitchen,Scone,1,3.25
9723,18/01/2023,Astoria,Drip coffee,2,5
9724,18/01/2023,Astoria,Barista Espresso,2,6
9725,18/01/2023,Astoria,Regular syrup,2,1.6
9726,18/01/2023,Astoria,Barista Espresso,1,3.75
9727,18/01/2023,Astoria,Regular syrup,2,1.6
9728,18/01/2023,Lower Manhattan,Hot chocolate,1,3.5
9729,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
9730,18/01/2023,Astoria,Gourmet brewed coffee,1,3
9731,18/01/2023,Astoria,Scone,1,4.5
9732,18/01/2023,Astoria,Clothing,1,28
9733,18/01/2023,Lower Manhattan,Premium brewed coffee,1,2.45
9734,18/01/2023,Hell's Kitchen,Drip coffee,1,2.5
9735,18/01/2023,Hell's Kitchen,Barista Espresso,2,6
9736,18/01/2023,Astoria,Premium brewed coffee,2,6.2
9737,18/01/2023,Astoria,Scone,1,3.75
9738,18/01/2023,Astoria,Housewares,1,12
9739,18/01/2023,Lower Manhattan,Brewed Green tea,2,5
9740,18/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
9741,18/01/2023,Astoria,Brewed Chai tea,2,6.2
9742,18/01/2023,Astoria,Gourmet brewed coffee,1,3
9743,18/01/2023,Astoria,Gourmet brewed coffee,2,4.4
9744,18/01/2023,Astoria,Brewed herbal tea,2,5
9745,18/01/2023,Astoria,Gourmet brewed coffee,1,2.5
9746,18/01/2023,Lower Manhattan,Barista Espresso,2,6
9747,18/01/2023,Lower Manhattan,Regular syrup,1,0.8
9748,18/01/2023,Hell's Kitchen,Premium brewed coffee,1,2.45
9749,18/01/2023,Lower Manhattan,Hot chocolate,2,9.5
9750,18/01/2023,Lower Manhattan,Drinking Chocolate,1,13.33
9751,18/01/2023,Astoria,Brewed Black tea,1,3
9752,18/01/2023,Astoria,Brewed Green tea,1,3
9753,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9754,18/01/2023,Lower Manhattan,Regular syrup,2,1.6
9755,18/01/2023,Hell's Kitchen,Brewed Black tea,1,3
9756,18/01/2023,Lower Manhattan,Brewed Chai tea,2,6
9757,18/01/2023,Astoria,Gourmet brewed coffee,1,2.2
9758,18/01/2023,Astoria,Clothing,1,28
9759,18/01/2023,Lower Manhattan,Barista Espresso,2,7.5
9760,18/01/2023,Lower Manhattan,Regular syrup,2,1.6
9761,18/01/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
9762,18/01/2023,Hell's Kitchen,Scone,1,3.25
9763,18/01/2023,Hell's Kitchen,Hot chocolate,1,4.5
9764,18/01/2023,Astoria,Brewed Black tea,2,6
9765,18/01/2023,Astoria,Barista Espresso,2,7.5
9766,18/01/2023,Astoria,Regular syrup,1,0.8
9767,18/01/2023,Astoria,Scone,1,3.25
9768,18/01/2023,Lower Manhattan,Gourmet brewed coffee,1,3
9769,18/01/2023,Lower Manhattan,Drip coffee,1,2
9770,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,6
9771,18/01/2023,Astoria,Hot chocolate,2,9
9772,18/01/2023,Astoria,Organic brewed coffee,2,6
9773,18/01/2023,Astoria,Barista Espresso,2,8.5
9774,18/01/2023,Astoria,Premium brewed coffee,2,7.5
9775,18/01/2023,Astoria,Organic brewed coffee,2,7
9776,18/01/2023,Hell's Kitchen,Hot chocolate,2,9
9777,18/01/2023,Hell's Kitchen,Biscotti,1,3.5
9778,18/01/2023,Lower Manhattan,Barista Espresso,1,3.75
9779,18/01/2023,Lower Manhattan,Sugar free syrup,2,1.6
9780,18/01/2023,Lower Manhattan,Housewares,1,14
9781,18/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2
9782,18/01/2023,Lower Manhattan,Brewed Green tea,2,5
9783,18/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
9784,18/01/2023,Hell's Kitchen,Regular syrup,1,0.8
9785,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
9786,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,5.1
9787,18/01/2023,Lower Manhattan,Brewed Chai tea,2,6.2
9788,18/01/2023,Lower Manhattan,Barista Espresso,2,7.5
9789,18/01/2023,Lower Manhattan,Regular syrup,1,0.8
9790,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.5
9791,18/01/2023,Hell's Kitchen,Gourmet Beans,1,15
9792,18/01/2023,Hell's Kitchen,Brewed Chai tea,1,3
9793,18/01/2023,Hell's Kitchen,Biscotti,1,3.5
9794,18/01/2023,Hell's Kitchen,Brewed Green tea,1,2.5
9795,18/01/2023,Hell's Kitchen,Housewares,1,14
9796,18/01/2023,Astoria,Brewed Black tea,1,2.5
9797,18/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
9798,18/01/2023,Hell's Kitchen,Regular syrup,2,1.6
9799,18/01/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
9800,18/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
9801,18/01/2023,Lower Manhattan,Biscotti,1,3.5
9802,18/01/2023,Lower Manhattan,Brewed Chai tea,2,6
9803,18/01/2023,Astoria,Brewed Chai tea,1,2.55
9804,18/01/2023,Astoria,Pastry,1,3.75
9805,18/01/2023,Astoria,Barista Espresso,2,8.5
9806,18/01/2023,Astoria,Regular syrup,1,0.8
9807,18/01/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
9808,18/01/2023,Hell's Kitchen,Hot chocolate,2,9
9809,18/01/2023,Astoria,Gourmet brewed coffee,1,3
9810,18/01/2023,Lower Manhattan,Brewed Green tea,1,2.5
9811,18/01/2023,Lower Manhattan,Biscotti,1,3.5
9812,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9813,18/01/2023,Lower Manhattan,Sugar free syrup,2,1.6
9814,18/01/2023,Hell's Kitchen,Brewed Chai tea,1,2.55
9815,18/01/2023,Hell's Kitchen,Herbal tea,1,8.95
9816,18/01/2023,Lower Manhattan,Brewed herbal tea,1,2.5
9817,18/01/2023,Astoria,Gourmet brewed coffee,2,4
9818,18/01/2023,Astoria,Pastry,1,3.5
9819,18/01/2023,Hell's Kitchen,Drip coffee,1,2
9820,18/01/2023,Hell's Kitchen,Scone,1,4.5
9821,18/01/2023,Astoria,Barista Espresso,2,7.5
9822,18/01/2023,Astoria,Regular syrup,2,1.6
9823,18/01/2023,Astoria,Pastry,1,3.75
9824,18/01/2023,Astoria,Brewed Chai tea,1,2.55
9825,18/01/2023,Astoria,Brewed herbal tea,1,3
9826,18/01/2023,Astoria,Drip coffee,1,2
9827,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,5
9828,18/01/2023,Hell's Kitchen,Scone,1,3
9829,18/01/2023,Lower Manhattan,Brewed Black tea,2,6
9830,18/01/2023,Hell's Kitchen,Brewed Green tea,1,2.5
9831,18/01/2023,Hell's Kitchen,Barista Espresso,2,6
9832,18/01/2023,Astoria,Brewed Black tea,2,6
9833,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,8
9834,18/01/2023,Hell's Kitchen,Scone,1,4.5
9835,18/01/2023,Astoria,Premium brewed coffee,2,4.9
9836,18/01/2023,Astoria,Biscotti,1,3.25
9837,18/01/2023,Astoria,House blend Beans,1,18
9838,18/01/2023,Astoria,Brewed herbal tea,1,2.5
9839,18/01/2023,Astoria,Herbal tea,1,8.95
9840,18/01/2023,Astoria,Hot chocolate,1,4.75
9841,18/01/2023,Astoria,Biscotti,1,3.5
9842,18/01/2023,Astoria,Organic brewed coffee,1,2.2
9843,18/01/2023,Astoria,Brewed Chai tea,2,8
9844,18/01/2023,Hell's Kitchen,Hot chocolate,2,7.5
9845,18/01/2023,Hell's Kitchen,Biscotti,1,3.25
9846,18/01/2023,Astoria,Brewed herbal tea,1,2.5
9847,18/01/2023,Lower Manhattan,Organic brewed coffee,1,3.5
9848,18/01/2023,Lower Manhattan,Scone,1,3
9849,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.2
9850,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4.4
9851,18/01/2023,Lower Manhattan,Brewed herbal tea,2,5
9852,18/01/2023,Lower Manhattan,Scone,1,3
9853,18/01/2023,Lower Manhattan,Drip coffee,1,2
9854,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.2
9855,18/01/2023,Hell's Kitchen,Scone,1,3.75
9856,18/01/2023,Hell's Kitchen,Brewed Green tea,2,6
9857,18/01/2023,Astoria,Barista Espresso,2,8.5
9858,18/01/2023,Astoria,Regular syrup,1,0.8
9859,18/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
9860,18/01/2023,Hell's Kitchen,Biscotti,1,3.5
9861,18/01/2023,Astoria,Premium brewed coffee,1,3.75
9862,18/01/2023,Hell's Kitchen,Brewed Green tea,2,5
9863,18/01/2023,Lower Manhattan,Brewed herbal tea,1,2.5
9864,18/01/2023,Hell's Kitchen,Brewed Black tea,2,6
9865,18/01/2023,Hell's Kitchen,Brewed Black tea,2,6
9866,18/01/2023,Hell's Kitchen,Pastry,1,3.75
9867,18/01/2023,Astoria,Organic brewed coffee,2,6
9868,18/01/2023,Astoria,Pastry,1,3.75
9869,18/01/2023,Astoria,Brewed herbal tea,2,6
9870,18/01/2023,Lower Manhattan,Hot chocolate,1,3.75
9871,18/01/2023,Lower Manhattan,Biscotti,1,3.5
9872,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9873,18/01/2023,Lower Manhattan,Sugar free syrup,2,1.6
9874,18/01/2023,Astoria,Hot chocolate,1,3.5
9875,18/01/2023,Astoria,Scone,1,3.75
9876,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9877,18/01/2023,Lower Manhattan,Regular syrup,2,1.6
9878,18/01/2023,Lower Manhattan,Brewed herbal tea,2,6
9879,18/01/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
9880,18/01/2023,Hell's Kitchen,Biscotti,1,3.5
9881,18/01/2023,Lower Manhattan,Barista Espresso,3,12.75
9882,18/01/2023,Lower Manhattan,Sugar free syrup,1,0.8
9883,18/01/2023,Hell's Kitchen,Organic brewed coffee,2,4.4
9884,18/01/2023,Hell's Kitchen,Scone,1,3.25
9885,18/01/2023,Hell's Kitchen,Brewed Chai tea,1,4
9886,18/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
9887,18/01/2023,Astoria,Gourmet brewed coffee,1,3
9888,18/01/2023,Astoria,Barista Espresso,2,7.5
9889,18/01/2023,Astoria,Sugar free syrup,2,1.6
9890,18/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3.5
9891,18/01/2023,Astoria,Hot chocolate,1,4.75
9892,18/01/2023,Hell's Kitchen,Premium brewed coffee,1,2.45
9893,18/01/2023,Hell's Kitchen,Hot chocolate,2,7
9894,18/01/2023,Hell's Kitchen,Biscotti,1,3.5
9895,18/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
9896,18/01/2023,Lower Manhattan,Pastry,1,3.5
9897,18/01/2023,Lower Manhattan,Brewed Chai tea,1,2.5
9898,18/01/2023,Astoria,Hot chocolate,2,9
9899,18/01/2023,Astoria,Gourmet brewed coffee,2,5
9900,18/01/2023,Astoria,Scone,1,3.25
9901,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,6.2
9902,18/01/2023,Lower Manhattan,Organic brewed coffee,2,7
9903,18/01/2023,Lower Manhattan,Biscotti,1,3.5
9904,18/01/2023,Lower Manhattan,Barista Espresso,3,12.75
9905,18/01/2023,Lower Manhattan,Sugar free syrup,2,1.6
9906,18/01/2023,Hell's Kitchen,Barista Espresso,2,6
9907,18/01/2023,Hell's Kitchen,Regular syrup,1,0.8
9908,18/01/2023,Hell's Kitchen,Pastry,1,3.5
9909,18/01/2023,Astoria,Organic brewed coffee,2,6
9910,18/01/2023,Astoria,Biscotti,1,3.25
9911,18/01/2023,Astoria,Brewed Chai tea,1,2.5
9912,18/01/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
9913,18/01/2023,Hell's Kitchen,Black tea,1,8.95
9914,18/01/2023,Astoria,Brewed herbal tea,1,2.5
9915,18/01/2023,Astoria,Premium brewed coffee,2,4.9
9916,18/01/2023,Lower Manhattan,Gourmet brewed coffee,2,6
9917,18/01/2023,Lower Manhattan,Biscotti,1,3.25
9918,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9919,18/01/2023,Lower Manhattan,Regular syrup,1,0.8
9920,18/01/2023,Astoria,Brewed Chai tea,2,6
9921,18/01/2023,Astoria,Scone,1,3
9922,18/01/2023,Astoria,Barista Espresso,1,3.75
9923,18/01/2023,Astoria,Sugar free syrup,1,0.8
9924,18/01/2023,Lower Manhattan,Barista Espresso,2,7.5
9925,18/01/2023,Lower Manhattan,Regular syrup,2,1.6
9926,18/01/2023,Lower Manhattan,Scone,1,3.25
9927,18/01/2023,Hell's Kitchen,Barista Espresso,1,4.25
9928,18/01/2023,Hell's Kitchen,Brewed Black tea,1,3
9929,18/01/2023,Astoria,Brewed Black tea,1,3
9930,18/01/2023,Astoria,Scone,1,3.25
9931,18/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
9932,18/01/2023,Hell's Kitchen,Pastry,1,3.5
9933,18/01/2023,Astoria,Brewed Chai tea,1,3.1
9934,18/01/2023,Hell's Kitchen,Hot chocolate,1,4.5
9935,18/01/2023,Hell's Kitchen,Green beans,1,10
9936,18/01/2023,Astoria,Premium brewed coffee,2,6.2
9937,18/01/2023,Lower Manhattan,Brewed Black tea,2,6
9938,18/01/2023,Lower Manhattan,Scone,1,4.5
9939,18/01/2023,Hell's Kitchen,Barista Espresso,2,6
9940,18/01/2023,Astoria,Gourmet brewed coffee,1,2.2
9941,18/01/2023,Astoria,Brewed herbal tea,2,5
9942,18/01/2023,Astoria,Pastry,1,3.5
9943,18/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
9944,18/01/2023,Astoria,Gourmet brewed coffee,1,3
9945,18/01/2023,Astoria,Brewed Black tea,2,5
9946,18/01/2023,Astoria,Pastry,1,3.75
9947,18/01/2023,Astoria,House blend Beans,1,18
9948,18/01/2023,Hell's Kitchen,Barista Espresso,2,6
9949,18/01/2023,Hell's Kitchen,Scone,1,4.5
9950,18/01/2023,Astoria,Brewed Chai tea,1,3
9951,18/01/2023,Hell's Kitchen,Brewed Green tea,1,3
9952,18/01/2023,Astoria,Brewed Chai tea,1,2.5
9953,18/01/2023,Lower Manhattan,Hot chocolate,1,3.5
9954,18/01/2023,Astoria,Drip coffee,1,2
9955,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9956,18/01/2023,Lower Manhattan,Regular syrup,2,1.6
9957,18/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
9958,18/01/2023,Lower Manhattan,Hot chocolate,1,4.75
9959,18/01/2023,Astoria,Barista Espresso,1,4.25
9960,18/01/2023,Astoria,Regular syrup,2,1.6
9961,18/01/2023,Astoria,Pastry,1,3.75
9962,18/01/2023,Astoria,Brewed Chai tea,1,2.5
9963,18/01/2023,Hell's Kitchen,Barista Espresso,1,3
9964,18/01/2023,Hell's Kitchen,Sugar free syrup,1,0.8
9965,18/01/2023,Astoria,Brewed Chai tea,1,2.5
9966,18/01/2023,Hell's Kitchen,Barista Espresso,1,3
9967,18/01/2023,Hell's Kitchen,Brewed Chai tea,2,6.2
9968,18/01/2023,Hell's Kitchen,Pastry,1,3.75
9969,18/01/2023,Astoria,Brewed Chai tea,2,5.1
9970,18/01/2023,Astoria,Hot chocolate,2,9
9971,18/01/2023,Astoria,Brewed Chai tea,1,2.5
9972,18/01/2023,Lower Manhattan,Barista Espresso,1,4.25
9973,18/01/2023,Lower Manhattan,Regular syrup,2,1.6
9974,18/01/2023,Astoria,Barista Espresso,2,7.5
9975,18/01/2023,Astoria,Sugar free syrup,2,1.6
9976,18/01/2023,Astoria,Scone,1,3.25
9977,18/01/2023,Hell's Kitchen,Brewed Green tea,2,6
9978,18/01/2023,Lower Manhattan,Drip coffee,3,7.5
9979,18/01/2023,Lower Manhattan,Barista Espresso,2,8.5
9980,18/01/2023,Lower Manhattan,Regular syrup,1,0.8
9981,18/01/2023,Lower Manhattan,Scone,1,3
9982,18/01/2023,Astoria,Brewed Chai tea,1,2.55
9983,18/01/2023,Astoria,Scone,1,3
9984,18/01/2023,Astoria,Brewed Chai tea,1,2.55
9985,18/01/2023,Hell's Kitchen,Organic brewed coffee,1,3
9986,18/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
9987,18/01/2023,Hell's Kitchen,Brewed Green tea,2,6
9988,18/01/2023,Astoria,Gourmet brewed coffee,2,5
9989,18/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
